ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
637370;1212;NEZBIŠE;PODČETRTEK;263/1;7;;;1/1;;3301;;
637372;1178;ROGATEC;ROGATEC;1082;5;;;1/1;;313;;
637373;1118;LIPOGLAV;SLOVENSKE KONJICE;833/11;7;;;1/1;;1074;;
637374;166;LENDAVA;LENDAVA;4002/3;7;;;3/4;;755;;
637374;166;LENDAVA;LENDAVA;3999/1;5;;;3/4;;1240;;
637374;166;LENDAVA;LENDAVA;4001/3;7;;;3/4;;66;;
637374;166;LENDAVA;LENDAVA;4000/1;7;;;3/4;;465;;
637375;2304;NOVA GORICA;NOVA GORICA;1424/2;5;;;2/8;;4;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/19;5;;;2/10;;20;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/20;5;;;2/10;;9;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/16;5;;;2/10;;18;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/15;5;;;2/8;;3;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/17;5;;;2/10;;14;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/18;5;;;2/10;;7;;
637375;2304;NOVA GORICA;NOVA GORICA;1422/11;5;;;2/4;;31;;
637376;1349;DOVŠKO;KRŠKO;1580;5;;;1/1;;429;;
637376;1349;DOVŠKO;KRŠKO;6/2;5;;;1/1;;661;;
637377;1396;KRSINJI VRH;SEVNICA;295/3;7;;;11/12;;842;;
637377;1396;KRSINJI VRH;SEVNICA;287;7;;;11/12;;1270;;
637377;1396;KRSINJI VRH;SEVNICA;*77;5;;;11/12;;79;;
637377;1396;KRSINJI VRH;SEVNICA;*54;7;;;11/12;;43;;
637377;1396;KRSINJI VRH;SEVNICA;294;7;;;11/12;;1396;;
637379;2045;STANIŠE;ŠKOFJA LOKA;61/9;5;;;1/1;;72;;
637379;2045;STANIŠE;ŠKOFJA LOKA;61/6;5;;;1/1;;657;;
637380;2618;MOVRAŽ;KOPER;4519;7;;;1/1;;748;;
637380;2618;MOVRAŽ;KOPER;4518;7;;;1/1;;676;;
637380;2618;MOVRAŽ;KOPER;4492;7;;;1/1;;888;;
637380;2618;MOVRAŽ;KOPER;4493;7;;;1/1;;72;;
637380;2618;MOVRAŽ;KOPER;4521;7;;;1/1;;140;;
637381;2328;OPATJE SELO;MIREN-KOSTANJEVICA;1670/3;5;;;1/1;;43;;
637382;1736;BRINJE I;LJUBLJANA;331/3;5;;;1/1;;137;;
637383;1696;RUDNIK;LJUBLJANA;2442/15;5;;;1/2;;201;;
637383;1696;RUDNIK;LJUBLJANA;2442/32;5;;;1/2;;287;;
637384;1810;STIČNA;IVANČNA GORICA;750/16;5;;;1/1;;706;;
637385;1702;TOMIŠELJ;IG;289/8;7;;;1/2;;506;;
637386;1996;LOG;LOG-DRAGOMER;1454/3;5;;;1/1;;731;;
637386;1996;LOG;LOG-DRAGOMER;1454/4;6;;;1/5;;486;;
637388;2000;ZAPLANA;VRHNIKA;371/5;5;;;1/1;;67;;
637390;2189;REČICA;BLED;196;7;;;1/1;;5238;;
637391;2028;DORFARJE;ŠKOFJA LOKA;860/86;5;;;1/2;;30;;
637392;1985;ČRNI VRH;DOBROVA-POLHOV GRADEC;225/2;7;;;1/1;;466;;
637393;1520;ŠTALE;SEMIČ;2359/3;5;;;1/1;;334;;
637394;1735;STOŽICE;LJUBLJANA;2372/20;3;;;1/1;;158;;
637396;1738;DRAVLJE;LJUBLJANA;1713/22;5;;;1882/100000;;1394;;
637397;1399;ŠENTRUPERT;ŠENTRUPERT;180/2;5;;;1/1;;334;;
637399;1741;VODICE;VODICE;921/58;6;;;1/4;;77;;
637399;1741;VODICE;VODICE;921/56;2;;;1/1;;603;;
637400;1539;MAVRLEN;ČRNOMELJ;4716/1;9;;;1/1;;4409;;
637401;1750;ŠMARTNO POD ŠMARNO GORO;LJUBLJANA;59/4;5;;;1/2;;873;;
637403;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;591/17;1;;;1/1;;134;;
637403;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;591/18;1;;;1/1;;152;;
637404;1448;PREČNA;NOVO MESTO;311/10;5;;;1/1;;5;;
637405;1483;KANDIJA;NOVO MESTO;98/9;5;;;1/1;;14;;
637407;1536;TALČJI VRH;ČRNOMELJ;4011;5;;;1/1;;378;;
637407;1536;TALČJI VRH;ČRNOMELJ;4009;3;;;1/1;;334;;
637407;1536;TALČJI VRH;ČRNOMELJ;4010;7;;;1/1;;1475;;
637408;1483;KANDIJA;NOVO MESTO;122/4;5;;;1/2;;1098;;
637409;1535;ČRNOMELJ;ČRNOMELJ;672/13;2;;;1/1;;215;;
637410;1493;VELIKI PODLJUBEN;NOVO MESTO;808/2;3;;;1/1;;435;;
637410;1493;VELIKI PODLJUBEN;NOVO MESTO;3904;3;;;1/1;;29;;
637410;1493;VELIKI PODLJUBEN;NOVO MESTO;3903;3;;;1/1;;79;;
637411;1505;BUŠINJA VAS;METLIKA;5225/2;9;;;1/1;;2194;;
637411;1505;BUŠINJA VAS;METLIKA;5223;9;;;1/1;;2057;;
637411;1505;BUŠINJA VAS;METLIKA;2977/2;7;;;1/1;;399;;
637411;1505;BUŠINJA VAS;METLIKA;4071/3;7;;;1/1;;18;;
637411;1505;BUŠINJA VAS;METLIKA;4507/1;9;;;1/1;;245;;
637411;1505;BUŠINJA VAS;METLIKA;4054;1;;;1/1;;164;;
637411;1505;BUŠINJA VAS;METLIKA;4070/3;7;;;1/1;;55;;
637411;1505;BUŠINJA VAS;METLIKA;2974/1;7;;;1/1;;712;;
637411;1505;BUŠINJA VAS;METLIKA;5140/2;9;;;1/1;;1101;;
637411;1505;BUŠINJA VAS;METLIKA;*235/1;1;;;1/1;;426;;
637411;1505;BUŠINJA VAS;METLIKA;4069/5;7;;;1/1;;44;;
637411;1505;BUŠINJA VAS;METLIKA;3013/2;7;;;1/1;;858;;
637411;1505;BUŠINJA VAS;METLIKA;4068/1;1;;;1/1;;309;;
637411;1505;BUŠINJA VAS;METLIKA;2971/2;7;;;1/1;;522;;
637413;1463;ZAGRAD;ŠKOCJAN;76;7;;;1/1;;993;;
637414;1463;ZAGRAD;ŠKOCJAN;2519;7;;;1/1;;2005;;
637415;1549;TANČA GORA;ČRNOMELJ;*90/20;2;;;9/16;;36;;
637415;1549;TANČA GORA;ČRNOMELJ;2308;7;;;9/16;;1618;;
637416;1510;SLAMNA VAS;METLIKA;2015;7;;;1/1;;982;;
637416;1510;SLAMNA VAS;METLIKA;2667;7;;;1/1;;1982;;
637416;1510;SLAMNA VAS;METLIKA;2304/1;7;;;1/1;;450;;
637416;1510;SLAMNA VAS;METLIKA;2645;7;;;1/1;;2593;;
637416;1510;SLAMNA VAS;METLIKA;1930;7;;;1/1;;2014;;
637416;1510;SLAMNA VAS;METLIKA;2000;7;;;1/1;;957;;
637416;1510;SLAMNA VAS;METLIKA;2654/2;7;;;1/1;;370;;
637416;1510;SLAMNA VAS;METLIKA;1853;7;;;1/1;;3435;;
637416;1510;SLAMNA VAS;METLIKA;1999;7;;;1/1;;2730;;
637416;1510;SLAMNA VAS;METLIKA;2034;7;;;1/1;;1809;;
637416;1510;SLAMNA VAS;METLIKA;2666;7;;;1/1;;227;;
637416;1510;SLAMNA VAS;METLIKA;2304/2;7;;;1/1;;597;;
637416;1510;SLAMNA VAS;METLIKA;2657/2;7;;;1/1;;90;;
637417;1485;GOTNA VAS;NOVO MESTO;1121/14;5;;;1/1;;705;;
637418;1439;HINJE;ŽUŽEMBERK;946/2;7;;;1/1;;2165;;
637418;1439;HINJE;ŽUŽEMBERK;946/1;7;;;1/1;;1784;;
637418;1439;HINJE;ŽUŽEMBERK;948/1;9;;;1/1;;11480;;
637418;1439;HINJE;ŽUŽEMBERK;995/2;9;;;1/1;;228;;
637418;1439;HINJE;ŽUŽEMBERK;995/7;9;;;1/1;;108;;
637418;1439;HINJE;ŽUŽEMBERK;1049/1;7;;;1/1;;1634;;
637418;1439;HINJE;ŽUŽEMBERK;*103;7;;;1/1;;58;;
637418;1439;HINJE;ŽUŽEMBERK;1034;7;;;1/1;;6611;;
637418;1439;HINJE;ŽUŽEMBERK;1065;7;;;1/1;;2935;;
637418;1439;HINJE;ŽUŽEMBERK;1124/1;7;;;1/1;;3385;;
637418;1439;HINJE;ŽUŽEMBERK;1101;7;;;1/1;;5077;;
637418;1439;HINJE;ŽUŽEMBERK;948/2;7;;;1/1;;377;;
637418;1439;HINJE;ŽUŽEMBERK;1055/2;7;;;1/1;;1036;;
637418;1439;HINJE;ŽUŽEMBERK;1080/1;7;;;1/1;;1526;;
637418;1439;HINJE;ŽUŽEMBERK;1091;7;;;1/1;;2442;;
637418;1439;HINJE;ŽUŽEMBERK;1090/3;7;;;1/1;;912;;
637418;1439;HINJE;ŽUŽEMBERK;1049/2;7;;;1/1;;315;;
637418;1439;HINJE;ŽUŽEMBERK;1055/1;7;;;1/1;;1120;;
637418;1439;HINJE;ŽUŽEMBERK;*104;7;;;1/1;;43;;
637418;1439;HINJE;ŽUŽEMBERK;1045;7;;;1/1;;2248;;
637418;1439;HINJE;ŽUŽEMBERK;1055/3;7;;;1/1;;275;;
637418;1439;HINJE;ŽUŽEMBERK;*105;5;;;1/1;;745;;
637418;1439;HINJE;ŽUŽEMBERK;1080/2;7;;;1/1;;1376;;
637418;1439;HINJE;ŽUŽEMBERK;1116/1;9;;;1/1;;688;;
637418;1439;HINJE;ŽUŽEMBERK;1237;9;;;1/1;;13764;;
637419;1495;TOPLICE;DOLENJSKE TOPLICE;244;9;;;2/4;;4859;;
637421;1457;ŽDINJA VAS;NOVO MESTO;2351/12;5;;;1/1;;649;;
637421;1457;ŽDINJA VAS;NOVO MESTO;*408;5;;;1/1;;101;;
637422;1457;ŽDINJA VAS;NOVO MESTO;1821/6;7;;;1/1;;1910;;
637423;1463;ZAGRAD;ŠKOCJAN;1378/2;8;7;20;1/1;;295;;
637423;1463;ZAGRAD;ŠKOCJAN;1383;8;1;20;1/1;;1762;;
637423;1463;ZAGRAD;ŠKOCJAN;1373;8;3;20;1/1;;2241;;
637423;1463;ZAGRAD;ŠKOCJAN;1378/1;8;7;20;1/1;;414;;
637423;1463;ZAGRAD;ŠKOCJAN;1379;8;1;20;1/1;;1554;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;5086;7;;;1/1;;10437;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;3687;7;;;1/1;;5765;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;2865/11;7;;;1/1;;6665;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;2865/22;6;;;1/1;;296;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;5087;7;;;1/1;;2274;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;5085;7;;;1/1;;21752;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;2865/12;7;;;1/1;;9187;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;5306;7;;;1/1;;2466;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;3686/2;7;;;1/1;;9970;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;3279/2;7;;;1/1;;8848;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;4978;7;;;1/1;;7210;;
637424;1473;GRADIŠČE;ŠENTJERNEJ;3688;7;;;1/1;;1111;;
637425;1536;TALČJI VRH;ČRNOMELJ;3122;9;;;1/1;;4999;;
637426;1402;SELO-MIRNA;MIRNA;865;3;;;1/1;;388;;
637427;1546;TRIBUČE;ČRNOMELJ;1849/2;3;;;1/1;;1398;;
637428;1515;METLIKA;METLIKA;2296/31;1;;;1/1;;98;;
637428;1515;METLIKA;METLIKA;4555;5;;;1/1;;455;;
637429;1430;KNEŽJA VAS;TREBNJE;685/1;8;1;20;1/1;;966;;
637430;1564;PRELOKA;ČRNOMELJ;188/2;3;;;1/1;;187;;
637432;1489;CEROVEC;NOVO MESTO;3369/299;9;;;1/1;;24114;;
637433;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;404/18;5;;;1/1;;374;;
637433;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;404/70;6;;;1/1;;39;;
637434;1418;LUKOVEK;TREBNJE;3052/5;7;;;1/1;;60;;
637434;1418;LUKOVEK;TREBNJE;3053/1;7;;;1/1;;734;;
637434;1418;LUKOVEK;TREBNJE;3052/4;7;;;1/1;;868;;
637434;1418;LUKOVEK;TREBNJE;3053/2;7;;;1/1;;9;;
637435;1660;UNEC;CERKNICA;2198/2;3;;;1/1;;123;;
637436;1958;BREZOVICA;DOMŽALE;1072/16;3;;;1/1;;27;;
637436;1958;BREZOVICA;DOMŽALE;1072/17;3;;;1/1;;41;;
637436;1958;BREZOVICA;DOMŽALE;1072/21;3;;;1/1;;22;;
637438;1735;STOŽICE;LJUBLJANA;211/1;5;;;491/1000;;590;;
637438;1735;STOŽICE;LJUBLJANA;212/1;5;;;1/1;;471;;
637439;2017;DOLENJI LOGATEC;LOGATEC;818/4;5;;;1/1;;192;;
637439;2017;DOLENJI LOGATEC;LOGATEC;818/5;5;;;1/1;;179;;
637440;1548;GOLEK;ČRNOMELJ;516/2;1;;;1/1;;847;;
637441;2064;SELCA;ŽELEZNIKI;928/4;5;;;13/100;;91;;
637441;2064;SELCA;ŽELEZNIKI;928/2;5;;;13/100;;176;;
637441;2064;SELCA;ŽELEZNIKI;767/11;5;;;13/100;;106;;
637441;2064;SELCA;ŽELEZNIKI;930/3;5;;;13/100;;192;;
637441;2064;SELCA;ŽELEZNIKI;929;5;;;13/100;;1070;;
637442;2088;GORIČE;KRANJ;306;9;;;1/1;;38;;
637443;681;POBREŽJE;MARIBOR;517/1;5;;;1/1;;507;;
637444;1535;ČRNOMELJ;ČRNOMELJ;418/57;9;;;1/1;;12207;;
637444;1535;ČRNOMELJ;ČRNOMELJ;418/3;9;;;1/1;;4237;;
637444;1535;ČRNOMELJ;ČRNOMELJ;413/16;7;;;1/1;;1683;;
637444;1535;ČRNOMELJ;ČRNOMELJ;480/1;7;;;1/1;;6175;;
637444;1535;ČRNOMELJ;ČRNOMELJ;483/4;7;;;1/1;;1063;;
637444;1535;ČRNOMELJ;ČRNOMELJ;480/2;4;;;1/1;;406;;
637445;1476;ŠENTJERNEJ;ŠENTJERNEJ;860/4;7;;;1/1;;1392;;
637445;1476;ŠENTJERNEJ;ŠENTJERNEJ;860/2;5;;;1/1;;441;;
637445;1476;ŠENTJERNEJ;ŠENTJERNEJ;860/3;7;;;1/1;;413;;
637446;1473;GRADIŠČE;ŠENTJERNEJ;4876/2;7;;;1/62;;46191;;
637446;1473;GRADIŠČE;ŠENTJERNEJ;4746;7;;;22370/2032887;;131154;;
637446;1473;GRADIŠČE;ŠENTJERNEJ;4876/1;7;;;1/62;;20646;;
637446;1473;GRADIŠČE;ŠENTJERNEJ;4872;7;;;1/62;;165925;;
637447;1461;ŽALOVIČE;ŠMARJEŠKE TOPLICE;255/11;9;;;1/1;;2759;;
637447;1461;ŽALOVIČE;ŠMARJEŠKE TOPLICE;255/10;9;;;1/1;;2590;;
637448;2632;SEČOVLJE;PIRAN;5563/1;7;;;1/1;;2343;;
637449;2436;TOMAJ;SEŽANA;2037/4;5;;;1/1;;678;;
637449;2436;TOMAJ;SEŽANA;1444/1;3;;;1/1;;290;;
637449;2436;TOMAJ;SEŽANA;2037/3;5;;;1/1;;172;;
637449;2436;TOMAJ;SEŽANA;1443;7;;;1/1;;820;;
637450;2629;DVORI NAD IZOLO;IZOLA;796;5;;;1/5;;49;;
637450;2629;DVORI NAD IZOLO;IZOLA;795;5;;;1/5;;77;;
637451;1118;LIPOGLAV;SLOVENSKE KONJICE;833/8;7;;;1/1;;509;;
637452;1451;MIRNA PEČ;MIRNA PEČ;3026;1;;;1/1;;1061;;
637453;1505;BUŠINJA VAS;METLIKA;964/3;7;;;1/1;;2255;;
637454;1472;OSTROG;ŠENTJERNEJ;2224/2;7;;;1/1;;2074;;
637454;1472;OSTROG;ŠENTJERNEJ;2224/1;7;;;1/1;;2075;;
637456;1536;TALČJI VRH;ČRNOMELJ;368/1;9;;;1/1;;7900;;
637456;1536;TALČJI VRH;ČRNOMELJ;368/2;9;;;1/1;;6943;;
637457;1545;BEDENJ;ČRNOMELJ;752/8;7;;;1/1;;26;;
637458;1534;PETROVA VAS;ČRNOMELJ;1688;7;;;1/1;;205;;
637458;1534;PETROVA VAS;ČRNOMELJ;1689;7;;;1/1;;302;;
637458;1534;PETROVA VAS;ČRNOMELJ;1690;7;;;1/1;;284;;
637459;2371;KOVK;AJDOVŠČINA;268/4;7;;;1/1;;460;;
637459;2371;KOVK;AJDOVŠČINA;269/6;7;;;1/1;;197;;
637460;2151;BEGUNJE;RADOVLJICA;1459;9;;;1/1;;9887;;
637462;2606;SEMEDELA;KOPER;204/12;5;;;1/1;;227;;
637462;2606;SEMEDELA;KOPER;204/19;3;;;1/1;;126;;
637462;2606;SEMEDELA;KOPER;204/11;3;;;1/1;;154;;
637462;2606;SEMEDELA;KOPER;203/5;3;;;1/1;;379;;
637462;2606;SEMEDELA;KOPER;204/10;4;;;1/1;;153;;
637463;2262;KAL NAD KANALOM;KANAL;*502/2;5;;;1/1;;72;;
637463;2262;KAL NAD KANALOM;KANAL;282/4;5;;;1/1;;205;;
637463;2262;KAL NAD KANALOM;KANAL;*502/4;5;;;1/1;;48;;
637464;1437;ŠMIHEL PRI ŽUŽEMBERKU;ŽUŽEMBERK;1884;9;;;1/1;;33355;;
637464;1437;ŠMIHEL PRI ŽUŽEMBERKU;ŽUŽEMBERK;1885/26;9;;;1/1;;69271;;
637466;332;ORMOŽ;ORMOŽ;1032/74;5;;;1/1;;45;;
637473;2017;DOLENJI LOGATEC;LOGATEC;1084/128;3;;;1/1;;366;;
637475;1709;ŽELIMLJE;ŠKOFLJICA;205/8;7;;;1/1;;2451;;
637479;1972;SENICA;MEDVODE;174/6;1;;;1/2;;142;;
637480;2121;KLANEC;KRANJ;338/9;5;;;1/1;;53;;
637483;2217;SEDLO;KOBARID;1074/3;3;;;1/1;;77;;
638277;2473;STUDENO;POSTOJNA;3262;1;;;1/1;;1428;;
638277;2473;STUDENO;POSTOJNA;3259;1;;;1/1;;2352;;
638280;2615;LOKA;KOPER;1117/2;7;;;2/3;;147;;
638280;2615;LOKA;KOPER;1121/2;7;;;1/1;;237;;
638280;2615;LOKA;KOPER;1121/1;7;;;1/1;;935;;
638280;2615;LOKA;KOPER;808;7;;;1/1;;442;;
638281;218;HRASTJE-MOTA;RADENCI;348;9;;;1/1;;29239;;
638282;1153;PARIDOL;ŠENTJUR;481/1;3;;;1/1;;968;;
638284;1753;VIŽMARJE;LJUBLJANA;297/73;5;;;2/6;;483;;
638285;1940;LOKA;MENGEŠ;692;9;;;1/1;;5089;;
638286;2318;BILJE;MIREN-KOSTANJEVICA;263/7;5;;;1/1;;142;;
638287;2502;RADOHOVA VAS;PIVKA;2170;3;;;1/1;;306;;
638287;2502;RADOHOVA VAS;PIVKA;2171;3;;;1/1;;629;;
638287;2502;RADOHOVA VAS;PIVKA;2172;3;;;1/1;;626;;
638290;1786;ŠMARJE;GROSUPLJE;528/7;1;;;1/1;;715;;
638290;1786;ŠMARJE;GROSUPLJE;528/10;5;;;1/1;;123;;
638292;1733;BIZOVIK;LJUBLJANA;1261/2;5;;;1/1;;480;;
638293;1285;SELA;BREŽICE;818/85;3;;;1/1;;619;;
638293;1285;SELA;BREŽICE;818/60;7;;;1/1;;988;;
638294;1328;SMEDNIK;KRŠKO;1176/84;9;;;42/144;;1433;;
638294;1328;SMEDNIK;KRŠKO;*215;5;;;42/144;;57;;
638295;1056;DOBRNA;DOBRNA;1449/3;3;;;1/1;;22;;
638295;1056;DOBRNA;DOBRNA;1449/7;3;;;1/1;;765;;
638296;1299;ZAKOT;BREŽICE;173/5;1;;;1/1;;5;;
638296;1299;ZAKOT;BREŽICE;173/3;1;;;1/1;;153;;
638297;1083;BUKOVŽLAK;CELJE;293/3;7;;;1/1;;1738;;
638299;2318;BILJE;MIREN-KOSTANJEVICA;500/26;5;;;1/1;;151;;
638300;1126;DOLGA GORA;ŠENTJUR;*49/1;7;;;1/1;;102;;
638301;2119;ŠENČUR;ŠENČUR;66/16;5;;;2/12;;98;;
638301;2119;ŠENČUR;ŠENČUR;66/14;5;;;2/12;;30;;
638302;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;971/119;1;;;1/1;;87;;
638302;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;971/120;1;;;1/1;;173;;
638304;1858;TURJE;HRASTNIK;750/1;7;;;1/1;;724;;
638308;1150;KALOBJE;ŠENTJUR;433;7;;;1/1;;953;;
638308;1150;KALOBJE;ŠENTJUR;432;7;;;1/1;;665;;
638308;1150;KALOBJE;ŠENTJUR;434;7;;;1/1;;7121;;
638309;2614;KUBED;KOPER;3087/6;9;;;1/8;;1752;;
638309;2614;KUBED;KOPER;3087/1;9;;;1/8;;1097;;
638309;2614;KUBED;KOPER;3086/7;7;;;1/8;;368;;
638309;2614;KUBED;KOPER;4058;5;;;1/8;;131;;
638309;2614;KUBED;KOPER;3082/37;7;;;1/8;;1549;;
638309;2614;KUBED;KOPER;3082/16;7;;;5/48;;1490;;
638309;2614;KUBED;KOPER;3082/6;3;;;1/8;;1300;;
638309;2614;KUBED;KOPER;3082/13;7;;;1/8;;890;;
638309;2614;KUBED;KOPER;4057;5;;;1/8;;110;;
638309;2614;KUBED;KOPER;3086/4;7;;;1/8;;1590;;
638309;2614;KUBED;KOPER;3086/5;7;;;1/8;;740;;
638309;2614;KUBED;KOPER;3086/6;7;;;1/1;;1060;;
638310;309;LAČAVES;ORMOŽ;289/1;5;;;1/1;;391;;
638311;323;SENEŠCI;ORMOŽ;622;9;;;1/1;;4046;;
638312;381;TIBOLCI;GORIŠNICA;333;9;;;1/2;;19728;;
638313;300;VELIKI BREBROVNIK;ORMOŽ;668/3;7;;;1/1;;330;;
638313;300;VELIKI BREBROVNIK;ORMOŽ;1037/4;7;;;1/1;;1167;;
638314;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;287/2;7;;;1/1;;1513;;
638314;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;1689;5;;;1/1;;269;;
638314;1121;ZBELOVSKA GORA;SLOVENSKE KONJICE;*325;5;;;1/1;;14;;
638315;1075;OSTROŽNO;CELJE;332/4;7;;;2/3;;200;;
638315;1075;OSTROŽNO;CELJE;332/2;7;;;2/3;;1004;;
638315;1075;OSTROŽNO;CELJE;332/3;7;;;2/3;;501;;
638317;1451;MIRNA PEČ;MIRNA PEČ;392/2;3;;;1/1;;82;;
638318;1943;DOB;DOMŽALE;1644;5;;;1/1;;480;;
638318;1943;DOB;DOMŽALE;1642;5;;;1/1;;235;;
638318;1943;DOB;DOMŽALE;1643;5;;;1/1;;433;;
638319;2004;BOROVNICA;BOROVNICA;3288/4;7;;;1/1;;240;;
638320;1770;KAŠELJ;LJUBLJANA;2278/1;2;;;1/1;;142;;
638321;1737;TABOR;LJUBLJANA;2514;5;;;1/2;;192;;
638322;1961;TRZIN;TRZIN;938/7;9;;;1/1;;46;;
638322;1961;TRZIN;TRZIN;942/7;7;;;1/1;;21;;
638322;1961;TRZIN;TRZIN;942/8;7;;;1/1;;14;;
638322;1961;TRZIN;TRZIN;941/5;7;;;1/1;;5;;
638324;2110;GRAD;CERKLJE NA GORENJSKEM;647/23;1;;;1/1;;245;;
638324;2110;GRAD;CERKLJE NA GORENJSKEM;647/2;1;;;1/1;;638;;
638325;1452;HMELJČIČ;MIRNA PEČ;959/87;9;;;1/1;;1610;;
638326;1436;ŽUŽEMBERK;ŽUŽEMBERK;367/97;3;;;1/1;;81;;
638327;1480;POTOV VRH;NOVO MESTO;488/4;7;;;1/8;;1309;;
638328;1733;BIZOVIK;LJUBLJANA;548/1;9;;;1/8;;8099;;
638329;2017;DOLENJI LOGATEC;LOGATEC;423;1;;;1/1;;1820;;
638329;2017;DOLENJI LOGATEC;LOGATEC;375/36;1;;;1/1;;2185;;
638330;2015;GORENJI LOGATEC;LOGATEC;728/3;5;;;1/1;;1395;;
638331;1724;BREZOVICA;BREZOVICA;1453/8;2;;;1/1;;78;;
638331;1724;BREZOVICA;BREZOVICA;1453/7;2;;;1/1;;860;;
638334;1711;TURJAK;VELIKE LAŠČE;112/14;9;;;1/1;;46;;
638334;1711;TURJAK;VELIKE LAŠČE;112/13;9;;;1/1;;2469;;
638334;1711;TURJAK;VELIKE LAŠČE;112/15;9;;;1/1;;16;;
638335;2000;ZAPLANA;VRHNIKA;204/1;9;;;1/1;;2310;;
638336;1738;DRAVLJE;LJUBLJANA;155/4;3;;;1/1;;15;;
638337;2703;HRUŠICA;LOGATEC;18/6;5;;;1/1;;792;;
638344;712;STARŠE;STARŠE;270/3;5;;;1/1;;1984;;
638345;1481;SMOLENJA VAS;NOVO MESTO;78/8;5;;;1/1;;2287;;
638345;1481;SMOLENJA VAS;NOVO MESTO;78/6;7;;;1/1;;260;;
638345;1481;SMOLENJA VAS;NOVO MESTO;78/7;7;;;1/1;;502;;
638346;1467;DRUŽINSKA VAS;ŠMARJEŠKE TOPLICE;888/6;5;;;1/1;;1721;;
638347;1522;PRIBIŠJE;SEMIČ;2415;3;;;1/1;;496;;
638347;1522;PRIBIŠJE;SEMIČ;2343/1;5;;;1/1;;1577;;
638348;2185;SPODNJE GORJE;GORJE;153/5;5;;;1/1;;93;;
638348;2185;SPODNJE GORJE;GORJE;154/3;5;;;1/1;;319;;
638348;2185;SPODNJE GORJE;GORJE;153/3;5;;;1/1;;699;;
638348;2185;SPODNJE GORJE;GORJE;154/5;5;;;1/2;;66;;
638351;2511;KNEŽAK;ILIRSKA BISTRICA;4574;7;;;1/1;;180;;
638353;1641;HRIB;LOŠKI POTOK;404/1;7;;;1/1;;627;;
638354;2425;GORJANSKO;KOMEN;2362;7;;;2/3;;1995;;
638355;1046;ZAVRH;DOBRNA;686/1;3;;;1/1;;5203;;
638355;1046;ZAVRH;DOBRNA;683/4;3;;;1/1;;1808;;
638356;2612;SVETI ANTON;KOPER;*278;5;;;1/1;;98;;
638357;2603;DEKANI;KOPER;1458/2;3;;;1/1;;18;;
638358;1308;VELIKA DOLINA;BREŽICE;285;5;;;1/1;;475;;
638358;1308;VELIKA DOLINA;BREŽICE;287/1;5;;;1/1;;1162;;
638358;1308;VELIKA DOLINA;BREŽICE;288/48;6;;;1/1;;95;;
638358;1308;VELIKA DOLINA;BREŽICE;2932;5;;;1/1;;838;;
638359;1331;KOSTANJEVICA;KOSTANJEVICA NA KRKI;2273;7;;;1/1;;1363;;
638360;1309;KORITNO;BREŽICE;1038/1;7;;;1/2;;4357;;
638363;1338;DOBROVA;KRŠKO;533;9;;;1/1;;30880;;
638364;1322;KRŠKO;KRŠKO;607/19;7;;;1/1;;222;;
638364;1322;KRŠKO;KRŠKO;2145;8;1;60;1/1;;1494;;
638364;1322;KRŠKO;KRŠKO;2144;9;;;1/1;;266;;
638366;2560;HRPELJE;HRPELJE-KOZINA;340/104;3;;;1/1;;40;;
638366;2560;HRPELJE;HRPELJE-KOZINA;340/139;3;;;1/1;;22;;
638367;2492;SLAVINA;POSTOJNA;1648;7;;;1/1;;1802;;
638368;1588;BOSLJIVA LOKA;OSILNICA;2206;1;;;2/3;;717;;
638368;1588;BOSLJIVA LOKA;OSILNICA;*98;1;;;2/3;;222;;
638369;199;ŠRATOVCI;RADENCI;265/2;9;;;1/1;;2291;;
