ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
642832;1;11.03.2022;31.08.2021;1350;0;;;;;;11.03.2022;11.03.2022;1;5
642841;1;11.03.2022;13.02.2022;75000;0;;;;;;11.03.2022;11.03.2022;1;5
642844;1;11.03.2022;18.02.2022;20000;0;;;;;;11.03.2022;11.03.2022;1;5
642849;1;11.03.2022;05.01.2022;20000;0;;;;;;11.03.2022;11.03.2022;1;5
642859;1;11.03.2022;15.02.2022;60000;0;;;;;;11.03.2022;11.03.2022;1;5
642866;1;11.03.2022;17.02.2022;260000;0;;;;;;11.03.2022;11.03.2022;1;5
642878;1;11.03.2022;04.01.2022;120;0;;;;;;11.03.2022;11.03.2022;1;5
642887;1;11.03.2022;04.02.2022;3000;0;;;;;;11.03.2022;11.03.2022;1;5
642891;1;11.03.2022;04.02.2022;10000;0;;;;;;11.03.2022;11.03.2022;1;5
642898;1;11.03.2022;21.02.2022;320000;0;;;;;;11.03.2022;11.03.2022;1;5
642906;1;11.03.2022;18.02.2022;350000;0;;;;;;11.03.2022;11.03.2022;1;5
642983;1;11.03.2022;14.02.2022;10060;0;;;;;;11.03.2022;11.03.2022;1;5
643005;1;11.03.2022;18.01.2022;500;0;;;;;;11.03.2022;11.03.2022;1;5
643007;1;11.03.2022;15.10.2020;1000;0;;;;;;11.03.2022;11.03.2022;1;5
643010;1;11.03.2022;17.02.2022;1000;0;;;;;;11.03.2022;11.03.2022;1;5
643035;1;11.03.2022;20.02.2022;6000;0;;;;;;11.03.2022;11.03.2022;1;5
643073;5;14.03.2022;11.02.2022;146000;1;4;;;obrnjena davčna obveznost po 76.a členu ZDDV-1;;14.03.2022;14.03.2022;1;5
643098;1;14.03.2022;10.02.2021;109959,9;1;3;;;;;14.03.2022;14.03.2022;1;5
643118;1;15.03.2022;21.08.2021;485560;1;4;;;;;15.03.2022;15.03.2022;1;5
643353;1;21.03.2022;02.12.2019;254393,8;1;3;;;;;21.03.2022;21.03.2022;1;5
643485;1;24.03.2022;09.12.2019;181751,5;1;3;;;;;24.03.2022;24.03.2022;1;5
643490;1;24.03.2022;30.01.2020;174430,6;1;3;;;;;24.03.2022;24.03.2022;1;5
643536;1;25.03.2022;19.02.2020;196731,1;1;3;;;;;25.03.2022;25.03.2022;1;5
643548;1;25.03.2022;16.01.2020;96385,3;1;3;;;;;25.03.2022;25.03.2022;1;5
627675;1;03.12.2021;13.04.2021;295000;1;3;;;;;17.03.2022;17.03.2022;1;5
627685;1;03.12.2021;11.02.2021;395000;1;3;;;;;17.03.2022;17.03.2022;1;5
631958;1;07.01.2022;16.12.2021;8121,6;1;4;;;;;07.01.2022;07.01.2022;1;5
631993;2;07.01.2022;21.12.2021;57340;1;4;;;;;07.01.2022;07.01.2022;1;5
632028;1;10.01.2022;30.08.2021;7938;0;;;;;;10.01.2022;10.01.2022;1;5
632068;1;10.01.2022;10.11.2021;58000;0;;;;;;10.01.2022;10.01.2022;1;5
632071;1;10.01.2022;25.10.2021;37680;0;;;;;;10.01.2022;10.01.2022;1;5
632093;1;10.01.2022;16.11.2021;50000;0;;;;;;10.01.2022;10.01.2022;1;5
632094;1;10.01.2022;11.11.2021;141600,8;0;;;;;;10.01.2022;10.01.2022;1;5
632164;1;10.01.2022;15.11.2021;270000;0;;;;;;10.01.2022;10.01.2022;1;5
632171;1;10.01.2022;09.10.2021;7000;0;;;;;;10.01.2022;10.01.2022;1;5
632174;1;10.01.2022;09.11.2021;100000;0;;;;;;10.01.2022;10.01.2022;1;5
632184;1;10.01.2022;17.11.2021;75000;0;;;;;;10.01.2022;10.01.2022;1;5
632203;1;10.01.2022;16.11.2021;49500;0;;;;;;10.01.2022;10.01.2022;1;5
632227;1;10.01.2022;15.09.2021;8500;0;;;;;;10.01.2022;10.01.2022;1;5
632245;1;10.01.2022;17.11.2021;150000;0;;;;;;10.01.2022;10.01.2022;1;5
632267;1;10.01.2022;10.11.2021;80000;0;;;;;;10.01.2022;10.01.2022;1;5
632277;1;10.01.2022;12.11.2021;110000;0;;;;;;10.01.2022;10.01.2022;1;5
632290;1;10.01.2022;22.11.2021;102000;0;;;;;;10.01.2022;10.01.2022;1;5
632301;1;10.01.2022;17.11.2021;60000;0;;;;;;10.01.2022;10.01.2022;1;5
632317;1;10.01.2022;25.10.2021;2000;0;;;;;;10.01.2022;10.01.2022;1;5
632339;1;10.01.2022;22.11.2021;150000;0;;;;;;10.01.2022;10.01.2022;1;5
632357;1;10.01.2022;16.11.2021;633;0;;;;;;10.01.2022;10.01.2022;1;5
632362;1;10.01.2022;16.11.2021;1223;0;;;;;;10.01.2022;10.01.2022;1;5
632369;1;10.01.2022;21.11.2021;108000;0;;;;;;10.01.2022;10.01.2022;1;5
632398;1;10.01.2022;22.11.2021;35000;0;;;;;;10.01.2022;10.01.2022;1;5
632404;1;10.01.2022;24.11.2021;5000;0;;;;;;10.01.2022;10.01.2022;1;5
632420;1;10.01.2022;23.11.2021;180000;0;;;;;;10.01.2022;10.01.2022;1;5
632441;1;10.01.2022;25.11.2021;87000;0;;;;;;10.01.2022;10.01.2022;1;5
632475;1;10.01.2022;10.11.2021;85000;0;;;;;;10.01.2022;10.01.2022;1;5
632476;1;10.01.2022;26.11.2021;170000;0;;;;;;10.01.2022;10.01.2022;1;5
632478;1;10.01.2022;17.11.2021;4325;0;;;;;;10.01.2022;10.01.2022;1;5
632496;1;10.01.2022;22.11.2021;210000;0;;;;;;10.01.2022;10.01.2022;1;5
632522;1;10.01.2022;29.11.2021;210000;0;;;;;;10.01.2022;10.01.2022;1;5
632532;1;10.01.2022;10.11.2021;2941;0;;;;;;10.01.2022;10.01.2022;1;5
632546;1;10.01.2022;16.11.2021;7853,25;0;;;;;;10.01.2022;10.01.2022;1;5
632551;1;10.01.2022;25.11.2021;305000;0;;;;;;10.01.2022;10.01.2022;1;5
632553;1;10.01.2022;15.11.2021;210000;0;;;;;;10.01.2022;10.01.2022;1;5
632558;1;10.01.2022;17.11.2021;48000;0;;;;;;10.01.2022;10.01.2022;1;5
632585;1;10.01.2022;26.11.2021;143000;0;;;;;;10.01.2022;10.01.2022;1;5
632592;1;10.01.2022;26.11.2021;30000;0;;;;;;10.01.2022;10.01.2022;1;5
632594;1;10.01.2022;18.11.2021;29700;0;;;;;;10.01.2022;10.01.2022;1;5
632603;1;10.01.2022;22.11.2021;81501;0;;;;;;10.01.2022;10.01.2022;1;5
632613;1;10.01.2022;24.11.2021;2310;0;;;;;;10.01.2022;10.01.2022;1;5
632621;1;10.01.2022;24.11.2021;500;0;;;;;;10.01.2022;10.01.2022;1;5
632630;1;10.01.2022;24.11.2021;30000;0;;;;;;10.01.2022;10.01.2022;1;5
632680;1;10.01.2022;26.10.2021;3500;0;;;;;;10.01.2022;10.01.2022;1;5
632685;1;10.01.2022;02.12.2021;56480;0;;;;;;10.01.2022;10.01.2022;1;5
632689;1;10.01.2022;09.11.2021;500;0;;;;;;10.01.2022;10.01.2022;1;5
632705;1;10.01.2022;08.11.2021;30000;0;;;;;;10.01.2022;10.01.2022;1;5
632713;1;10.01.2022;01.12.2021;2000;0;;;;;;10.01.2022;10.01.2022;1;5
632717;1;10.01.2022;17.11.2021;33000;0;;;;;;10.01.2022;10.01.2022;1;5
632722;1;10.01.2022;30.11.2021;77000;0;;;;;;10.01.2022;10.01.2022;1;5
632740;1;10.01.2022;02.12.2021;46000;0;;;;;;10.01.2022;10.01.2022;1;5
632748;1;10.01.2022;02.12.2021;13490;0;;;;;;10.01.2022;10.01.2022;1;5
632755;1;10.01.2022;26.11.2021;7000;0;;;;;;10.01.2022;10.01.2022;1;5
632757;1;10.01.2022;11.11.2021;2500;0;;;;;;10.01.2022;10.01.2022;1;5
632763;1;10.01.2022;02.12.2021;8267,54;0;;;;;;10.01.2022;10.01.2022;1;5
632770;1;10.01.2022;25.11.2021;110000;0;;;;;;10.01.2022;10.01.2022;1;5
632800;1;10.01.2022;29.11.2021;75000;0;;;;;;10.01.2022;10.01.2022;1;5
632817;1;10.01.2022;23.11.2021;25000;0;;;;;;10.01.2022;10.01.2022;1;5
632830;1;10.01.2022;30.11.2021;126000;0;;;;;;10.01.2022;10.01.2022;1;5
632866;1;10.01.2022;01.12.2021;180000;0;;;;;;10.01.2022;10.01.2022;1;5
632886;1;10.01.2022;30.11.2021;105412;0;;;;;;10.01.2022;10.01.2022;1;5
632899;1;10.01.2022;02.12.2021;100000;0;;;;;;10.01.2022;10.01.2022;1;5
632907;1;10.01.2022;06.12.2021;85000;0;;;;;;10.01.2022;10.01.2022;1;5
632911;1;10.01.2022;02.12.2021;49000;0;;;;;;10.01.2022;10.01.2022;1;5
632955;1;10.01.2022;06.12.2021;265000;0;;;;;;10.01.2022;10.01.2022;1;5
632963;1;10.01.2022;08.12.2021;17500;0;;;;;;10.01.2022;10.01.2022;1;5
632987;1;10.01.2022;25.11.2021;100000;0;;;;;;10.01.2022;10.01.2022;1;5
633011;1;10.01.2022;20.10.2021;650;0;;;;;;10.01.2022;10.01.2022;1;5
633027;1;10.01.2022;06.12.2021;51000;0;;;;;;10.01.2022;10.01.2022;1;5
633030;1;10.01.2022;11.11.2021;4804,8;0;;;;;;10.01.2022;10.01.2022;1;5
633051;1;10.01.2022;26.11.2021;120000;0;;;;;;10.01.2022;10.01.2022;1;5
633068;1;10.01.2022;01.12.2021;500;0;;;;;;10.01.2022;10.01.2022;1;5
633093;1;10.01.2022;29.11.2021;55000;0;;;;;;10.01.2022;10.01.2022;1;5
633108;1;10.01.2022;08.12.2021;5255;0;;;;;;10.01.2022;10.01.2022;1;5
633131;1;10.01.2022;09.12.2021;39500;0;;;;;;10.01.2022;10.01.2022;1;5
633184;1;10.01.2022;10.12.2021;153000;0;;;;;;10.01.2022;10.01.2022;1;5
633210;1;10.01.2022;10.12.2021;114000;0;;;;;;10.01.2022;10.01.2022;1;5
633234;1;10.01.2022;06.12.2021;56500;0;;;;;;10.01.2022;10.01.2022;1;5
633260;1;10.01.2022;15.12.2021;9919,03;0;;;;;;10.01.2022;10.01.2022;1;5
633333;1;10.01.2022;04.11.2021;3000;0;;;;;;10.01.2022;10.01.2022;1;5
633347;1;10.01.2022;15.12.2021;276000;0;;;;;;10.01.2022;10.01.2022;1;5
633423;1;10.01.2022;13.12.2021;108900;0;;;;;;10.01.2022;10.01.2022;1;5
633450;1;10.01.2022;17.12.2021;300000;0;;;;;;10.01.2022;10.01.2022;1;5
633458;1;10.01.2022;16.12.2021;87000;0;;;;;;10.01.2022;10.01.2022;1;5
633477;1;10.01.2022;08.11.2021;300;0;;;;;;10.01.2022;10.01.2022;1;5
633511;1;10.01.2022;13.12.2021;10722,66;0;;;;;;10.01.2022;10.01.2022;1;5
633519;1;10.01.2022;22.10.2021;4175;0;;;;;;10.01.2022;10.01.2022;1;5
633538;1;10.01.2022;20.12.2021;150000;0;;;;;;10.01.2022;10.01.2022;1;5
633569;1;10.01.2022;21.12.2021;50000;0;;;;;;10.01.2022;10.01.2022;1;5
633577;1;10.01.2022;14.12.2021;1000;0;;;;;;10.01.2022;10.01.2022;1;5
633605;1;10.01.2022;04.10.2021;2600;0;;;;;;10.01.2022;10.01.2022;1;5
633638;2;10.01.2022;04.10.2021;23600;0;;;;;;10.01.2022;10.01.2022;1;5
633713;1;10.01.2022;20.12.2021;5251,5;0;;;;;;10.01.2022;10.01.2022;1;5
633715;1;10.01.2022;14.12.2021;189960;0;;;;;;10.01.2022;10.01.2022;1;5
633727;2;10.01.2022;15.12.2021;8000;0;;;;;;10.01.2022;10.01.2022;1;5
633733;3;10.01.2022;14.09.2021;41000;0;;;;;;10.01.2022;10.01.2022;1;5
633749;3;10.01.2022;29.11.2021;52031,39;0;;;;;;10.01.2022;10.01.2022;1;5
633755;3;10.01.2022;16.12.2021;57950;0;;;;;;10.01.2022;10.01.2022;1;5
633758;4;10.01.2022;25.02.2021;35000;0;;;;;;10.01.2022;10.01.2022;1;4
633782;3;10.01.2022;11.11.2021;10800;0;;;;;;10.01.2022;10.01.2022;1;5
633796;4;10.01.2022;29.11.2021;20000;0;;;;;;10.01.2022;10.01.2022;1;4
633802;1;10.01.2022;21.05.2021;29000;0;;;;;;10.01.2022;10.01.2022;1;5
633804;1;10.01.2022;30.06.2021;1200000;0;;;;;;10.01.2022;10.01.2022;1;5
633810;1;10.01.2022;23.09.2021;123;0;;;;;;10.01.2022;10.01.2022;1;5
633818;1;10.01.2022;28.10.2021;50000;0;;;;;;10.01.2022;10.01.2022;1;5
633829;1;10.01.2022;05.11.2021;86500;0;;;;;;10.01.2022;10.01.2022;1;5
633867;1;10.01.2022;05.11.2021;19000;0;;;;;;10.01.2022;10.01.2022;1;5
633917;1;10.01.2022;16.11.2021;8000;0;;;;;;10.01.2022;10.01.2022;1;5
633929;1;10.01.2022;19.10.2021;85;0;;;;;;10.01.2022;10.01.2022;1;5
633941;1;10.01.2022;23.11.2021;138000;0;;;;;;10.01.2022;10.01.2022;1;5
633961;1;10.01.2022;16.11.2021;20000;0;;;;;;10.01.2022;10.01.2022;1;5
633989;1;10.01.2022;23.01.2021;166000;0;;;;;;10.01.2022;10.01.2022;1;5
633993;1;10.01.2022;24.11.2021;4000;0;;;;;;10.01.2022;10.01.2022;1;5
634001;1;10.01.2022;25.11.2021;195000;0;;;;;;10.01.2022;10.01.2022;1;5
634007;1;10.01.2022;25.11.2021;790;0;;;;;;10.01.2022;10.01.2022;1;5
634008;1;10.01.2022;17.11.2021;355500;0;;;;;;10.01.2022;10.01.2022;1;5
634030;1;10.01.2022;26.11.2021;13000;0;;;;;;10.01.2022;10.01.2022;1;5
634032;1;10.01.2022;16.11.2021;100000;0;;;;;;10.01.2022;10.01.2022;1;5
634034;1;10.01.2022;18.11.2021;120;0;;;;;;10.01.2022;10.01.2022;1;5
634088;1;10.01.2022;24.11.2021;1750;0;;;;;;10.01.2022;10.01.2022;1;5
634131;1;10.01.2022;25.11.2021;39100;0;;;;;;10.01.2022;10.01.2022;1;5
634132;1;10.01.2022;26.11.2021;50000;0;;;;;;10.01.2022;10.01.2022;1;5
634139;1;10.01.2022;24.11.2021;25000;0;;;;;;10.01.2022;10.01.2022;1;5
634176;1;10.01.2022;21.10.2021;7313,4;0;;;;;;10.01.2022;10.01.2022;1;5
634239;1;10.01.2022;01.12.2021;85000;0;;;;;;10.01.2022;10.01.2022;1;5
634252;1;10.01.2022;06.12.2021;125000;0;;;;;;10.01.2022;10.01.2022;1;5
634279;1;10.01.2022;07.12.2021;20723,66;0;;;;;;10.01.2022;10.01.2022;1;5
634284;1;10.01.2022;07.12.2021;540;0;;;;;;10.01.2022;10.01.2022;1;5
634298;1;10.01.2022;06.12.2021;120000;0;;;;;;10.01.2022;10.01.2022;1;5
634304;1;10.01.2022;15.09.2021;141365;0;;;;;;10.01.2022;10.01.2022;1;5
634310;1;10.01.2022;03.12.2021;60000;0;;;;;;10.01.2022;10.01.2022;1;5
634320;1;10.01.2022;09.12.2021;140000;0;;;;;;11.01.2022;10.01.2022;1;5
634327;1;10.01.2022;03.12.2021;75000;0;;;;;;11.01.2022;10.01.2022;1;5
634340;1;10.01.2022;02.11.2021;23740;0;;;;;;11.01.2022;10.01.2022;1;5
634347;1;10.01.2022;11.11.2021;13000;0;;;;;;11.01.2022;10.01.2022;1;5
634357;1;10.01.2022;14.12.2021;5500;0;;;;;;11.01.2022;10.01.2022;1;5
634372;1;10.01.2022;01.12.2021;1650;0;;;;;;11.01.2022;10.01.2022;1;5
634408;1;11.01.2022;13.12.2021;7000;0;;;;;;11.01.2022;11.01.2022;1;5
