ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
633322;2149;ŽIGANJA VAS;TRŽIČ;591;1;;;1;SEBENJE;SEBENJE;92;;;1;2013;1;;;99;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;99,1;79; bivalni prostor | klet;;
641411;661;LIMBUŠ;MARIBOR;763;1;;;1;LIMBUŠ;VRUNČEVA ULICA;16;;;1;1972;1;;;197;1/4;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;196,9;125,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
634727;1730;MOSTE;LJUBLJANA;36;36;;;1;LJUBLJANA;ŠMARTINSKA CESTA;130;;36;5;1980;1;;;36;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;36,3;36,3; poslovni prostor;;
634411;1737;TABOR;LJUBLJANA;339;70;;;1;LJUBLJANA;KOLODVORSKA ULICA;6;;;14;1900;1;;;8;1/2;;;;;;;;57 - Drvarnica;pritličje;;7,9;7,9; kmetijski prostor;;
635092;1074;SPODNJA HUDINJA;CELJE;1097;1;;;1;CELJE;HOHKRAUTOVA ULICA;10;;;1;1955;1;;;185;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;184,8;102; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
636229;660;STUDENCI;MARIBOR;4797;103;;;1;;;;;;15;2022;1;;1;3,4;1/1;;;;;;;;33 - Klet;klet;;3,4;3,4; klet;;
639818;850;SLOVENJ GRADEC;SLOVENJ GRADEC;2292;6;;;1;SLOVENJ GRADEC;OZARE;67;;6;2;2021;1;;1;68,8;1/1;;;;;;;;2 - Stanovanje;nadstropje;;68,8;63,5; bivalni prostor | odprta terasa, balkon, loža;;
638685;2175;JESENICE;JESENICE;377;44;;;1;JESENICE;CESTA REVOLUCIJE;7;;44;2;1964;1;;;56;1/1;;;;;;;;2 - Stanovanje;nadstropje;;55,6;43,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
633728;400;PTUJ;PTUJ;2807;7;;;1;;;;;;4;1980;1;;;13;1/1;;;;;;;;15 - Garaža;klet;;13;13; garaža;;
637470;1725;AJDOVŠČINA;LJUBLJANA;1458;298;;;1;;;;;;3;1995;1;;;12;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;11,9;11,9; garažni parkirni prostor;;
637032;1710;GRADIŠČE;;1639;1;;;1;;;;;;1;1991;1;;;183;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;;;183;0; nedokončan prostor;;
637095;1399;ŠENTRUPERT;ŠENTRUPERT;1611;1;;;1;HOM;HOM;45;;;1;1800;1;;;115;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;;;114,8;43,9; bivalni prostor | odprta terasa, balkon, loža;;
636815;1696;RUDNIK;LJUBLJANA;248;1;;;1;LJUBLJANA;OB DOLENJSKI ŽELEZNICI;104;;1;1;1977;1;;;153;2/3;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;pritličje;;152,9;84,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
635388;566;SLADKI VRH;ŠENTILJ;207;18;;;1;SLADKI VRH;SLADKI VRH;8;;18;2;1975;1;;;59;1/1;;;;;;;;2 - Stanovanje;nadstropje;;59;54,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
639340;2110;GRAD;CERKLJE NA GORENJSKEM;732;1;;;1;CERKLJE NA GORENJSKEM;ULICA FRANCA BARLETA;2;;;1;2012;1;;;538;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;537,7;262,6; bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | tehnični prostor;;
641981;863;ŠENTILJ POD TURJAKOM;MISLINJA;852;1;;;1;RAZBORCA;RAZBORCA;78;A;1;2;1987;1;;;33;1/1;;;;;;;;2 - Stanovanje;pritličje;;33,1;23; bivalni prostor | odprta terasa, balkon, loža;;
641534;1777;JAVOR;LJUBLJANA;77;1;;;1;;;;;;13;1890;1;;;136;1/1;;;;;;;;27 - Hlev;pritličje;;136;136; kmetijski prostor;;
636576;2626;IZOLA;IZOLA;5727;12;;;1;;;;;;14;2021;0;3;1;55,9;1/1;;;;;;;;34 - Shramba, sušilnica, pralnica;mansarda;;55,9;55,9; shramba, sušilnica, pralnica;;
635654;105;MURSKA SOBOTA;;10463;69;;;1;;;;;;3;2017;1;;1;12,5;1;;;;;;;;16 - Garažno parkirno mesto;pritličje;;12,5;12,5; garažni parkirni prostor;;
637232;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;69;1;;;1;;;;;;13;1970;1;;;12;1/16;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;11,7;11,7; kmetijski prostor;;
639163;2121;KLANEC;KRANJ;432;20;;;1;KRANJ;ULICA LOJZETA HROVATA;9;;20;2;1982;1;;;45;1/1;;;;;;;;2 - Stanovanje;nadstropje;;45,3;37,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
640856;1723;VIČ;LJUBLJANA;9910;48;;;1;LJUBLJANA;ULICA IVANE KOBILCE;5;;109;2;2013;1;;;77;1/1;;;;;;;;2 - Stanovanje;nadstropje;;76,7;65,8; bivalni prostor | odprta terasa, balkon, loža;;
640558;1456;NOVO MESTO;NOVO MESTO;370;51;;;1;NOVO MESTO;SEIDLOVA CESTA;30;;25;9;1980;1;;;60;1/1;;;;;;;;7 - Prehrambni gostinski obrat;pritličje;;59,5;59,5; lokal, prodajalna;;
641634;2175;JESENICE;JESENICE;2383;11;;;1;SLOVENSKI JAVORNIK;SAVSKA CESTA;21;;11;2;1961;1;;;69;1/2;;;;;;;;2 - Stanovanje;nadstropje;;69,4;53,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
633380;997;GOTOVLJE;ŽALEC;1019;1;;;1;ŽALEC;TOMŠIČEVA ULICA;1;A;1;2;1983;1;;;51;1/1;;;;;;;;2 - Stanovanje;pritličje;;51;43,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
627672;1695;KARLOVŠKO PREDMESTJE;;5368;18;;;1;;;;;;4;2021;1;;1;66,6;1/1;;;;;;;;16 - Garažno parkirno mesto;pritličje;;14,4;14,4; garažni parkirni prostor;;
640699;1357;BRESTANICA;KRŠKO;153;1;;;1;BRESTANICA;CESTA PRVIH BORCEV;3;;;1;1948;1;;;383;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;382,6;96,7; bivalni prostor | garaža | klet | nedokončan prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
632121;784;HRASTOVEC;POLJČANE;201;1;;;1;HRASTOVEC POD BOČEM;HRASTOVEC POD BOČEM;10;;;13;1998;1;;;43;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;42,6;42,6; kmetijski prostor;;
638155;2087;GOLNIK;KRANJ;282;1;;;1;GOLNIK;GOLNIK;7;;;1;1835;1;;;341;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;340,5;61,6; bivalni prostor | garaža | klet;;
642957;1569;POLOM;;33;1;;;1;;;;;;14;1956;1;;;54;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;54;54; kmetijski prostor;;
638642;582;ŠTRIHOVEC;ŠENTILJ;411;1;;;1;;;;;;5;1995;1;;;8;1/1;;;;;;;;9 - Poslovni del stavbe;pritličje;;7,7;7,7; poslovni prostor;;
633951;996;ŽALEC;ŽALEC;1513;8;;;1;ŽALEC;ULICA TALCEV;1;;8;2;1960;1;;;56;1/1;;;;;;;;2 - Stanovanje;nadstropje;;55,7;55,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
642031;1730;MOSTE;LJUBLJANA;4067;30;;;1;LJUBLJANA;ZALOŠKA CESTA;76;;36;14;1967;1;;;2;1/1;;;;;;;;33 - Klet;klet;;2;2; klet;;
636231;660;STUDENCI;MARIBOR;4797;198;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
639981;1074;SPODNJA HUDINJA;CELJE;3984;30;;;1;CELJE;OPEKARNIŠKA CESTA;24;;;3;2020;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
634364;660;STUDENCI;MARIBOR;676;2;;;1;MARIBOR;IZTOKOVA ULICA;31;;2;2;1956;1;;;117;1/1;;;;;;;;2 - Stanovanje;nadstropje;;116,8;90,8; bivalni prostor | klet;;
637067;657;MARIBOR GRAD;MARIBOR;2096;1;;;1;MARIBOR;ŽIČKI PREHOD;4;;1;2;1780;1;;;108;1/1;;;;;;;;2 - Stanovanje;mansarda;;107,5;87,1; bivalni prostor;;
635211;678;SPODNJE RADVANJE;MARIBOR;1551;1;;;1;;;;;;4;1982;1;;;13;1/1;;;;;;;;15 - Garaža;pritličje;;12,7;12,7; garaža;;
632606;566;SLADKI VRH;ŠENTILJ;207;14;;;1;SLADKI VRH;SLADKI VRH;8;;14;2;1975;1;;;44;1/1;;;;;;;;2 - Stanovanje;nadstropje;;44,3;39,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
639841;2027;STARA LOKA;ŠKOFJA LOKA;1575;35;;;1;ŠKOFJA LOKA;CESTA TALCEV;3;D;87;2;2021;1;;1;136;1/2;;;;;;;;2 - Stanovanje;nadstropje;;136;93,3; bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža;;
642208;105;MURSKA SOBOTA;MURSKA SOBOTA;1644;41;;;1;MURSKA SOBOTA;ULICA ŠTEFANA KOVAČA;19;;8;2;1958;1;;;60;1/1;;;;;;;;2 - Stanovanje;nadstropje;;59,8;49; bivalni prostor | klet | odprta terasa, balkon, loža;;
638248;2590;HRIBI;KOPER;444;1;;;1;HRVATINI;HRVATINI;90;C;;1;1984;1;;;184;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;183,9;130,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
634871;1938;MENGEŠ;MENGEŠ;566;2;;;1;MENGEŠ;PREŠERNOVA CESTA;28;;2;2;1962;1;;;86;1/1;;;;;;;;2 - Stanovanje;nadstropje;;86;61; bivalni prostor | garažni parkirni prostor | odprta terasa, balkon, loža;;
635946;804;RADLJE OB DRAVI;RADLJE OB DRAVI;2114;52;;;1;;;;;;1;2021;1;;1;3,9;1/1;;;;;;;;34 - Shramba, sušilnica, pralnica;klet;;3,9;3,9; shramba, sušilnica, pralnica;;
641520;2058;DOLENJA DOBRAVA;GORENJA VAS-POLJANE;252;1;;;1;;;;;;13;1955;1;;;116;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;116;116; kmetijski prostor;;
634788;2624;KOŠTABONA;KOPER;732;1;;;1;PUČE;PUČE;17;;;1;1900;1;;;165;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;165,2;151,8; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
637244;553;ZGORNJA VOLIČINA;LENART;118;1;;;1;;;;;;13;1988;1;;;25;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;25;25; kmetijski prostor;;
633027;2156;RADOVLJICA;RADOVLJICA;378;2;;;1;RADOVLJICA;ULICA STANETA ŽAGARJA;32;;2;2;1965;1;;;47;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;klet;;47,2;47,2; bivalni prostor;;
633006;2190;BLED;BLED;152;1;;;1;BLED;SEBENJSKA CESTA;3;;;1;1910;1;;;196;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;195,5;123,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
641446;850;SLOVENJ GRADEC;SLOVENJ GRADEC;1799;16;;;1;SLOVENJ GRADEC;GLAVNI TRG;17;;3;14;1900;1;;;15;1/1;;;;;;;;33 - Klet;pritličje;;15,2;15,2; klet;;
637047;1938;MENGEŠ;MENGEŠ;1767;33;;;1;MENGEŠ;LEVČEVA ULICA;14;;62;2;1986;1;;;57;1/1;;;;;;;;2 - Stanovanje;nadstropje;;57,1;52,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
634078;699;HOČKO POHORJE;HOČE-SLIVNICA;771;3;;;1;HOČKO POHORJE;HOČKO POHORJE;129;;3;12;2003;1;;;52;1/1;;;;;;;;2 - Stanovanje;klet;;52,4;52,4; bivalni prostor;;
637734;657;MARIBOR GRAD;MARIBOR;2570;1;;;1;MARIBOR;GOSPOSKA ULICA;28;;;8;1905;1;;;62;1/1;;;;;;;;9 - Poslovni del stavbe;pritličje;;61,8;35,3; nedokončan prostor | poslovni prostor;;
632910;1787;MALI VRH;GROSUPLJE;297;1;;;1;MALI VRH PRI ŠMARJU;MALI VRH PRI ŠMARJU;57;A;;1;1988;1;;;270;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;270;114; bivalni prostor | klet;;
636635;1964;IHAN;DOMŽALE;684;1;;;1;;;;;;15;1907;1;;;36;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;36;36; kmetijski prostor;;
640465;1740;SPODNJA ŠIŠKA;LJUBLJANA;930;37;;;1;LJUBLJANA;NA JAMI;3;;37;2;1965;1;;;40;1/1;;;;;;;;2 - Stanovanje;nadstropje;;40,4;16,8; bivalni prostor | odprta terasa, balkon, loža;;
635457;1959;DOMŽALE;DOMŽALE;2323;12;;;1;DOMŽALE;ULICA NIKOLA TESLA;9;A;12;2;2008;1;;;104;1/1;;;;;;;;2 - Stanovanje;nadstropje;;104,3;66,8; bivalni prostor | klet;;
636405;2636;BEŽIGRAD;LJUBLJANA;3626;607;;;1;LJUBLJANA;DUNAJSKA CESTA;56;;;8;1996;0;3;0;61,5;1/1;;;;;;;;12 - Del stavbe za opravljanje storitev;klet;;61,5;61,5; lokal, prodajalna;;
632927;681;POBREŽJE;MARIBOR;977;102;;;1;MARIBOR;MARKOVIČEVA ULICA;9;;102;2;1982;1;;;81;1/1;;;;;;;;2 - Stanovanje;pritličje;;81,1;81,1; bivalni prostor | klet;;
638984;170;PINCE;;957;1;;;1;;;;;;13;1975;1;;;22;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;22,1;22,1; kmetijski prostor;;
627684;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;5369;8;;;1;LJUBLJANA;ULICA ALOJZA KAJINA;4;;8;2;2021;1;;1;134,1;1/1;;;;;;;;2 - Stanovanje;nadstropje;;134,1;107,7; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
640140;2605;KOPER;KOPER;2070;322;;;1;;;;;;15;2013;1;;1;5;1/1;;;;;;;;34 - Shramba, sušilnica, pralnica;klet;;5;5; shramba, sušilnica, pralnica;;
636339;660;STUDENCI;MARIBOR;4797;17;;;1;;;;;17;2;2022;1;;1;104,5;1/1;;;;;;;;2 - Stanovanje;nadstropje;;104,5;64,8; bivalni prostor | odprta terasa, balkon, loža;;
640486;2626;IZOLA;IZOLA;3632;30;;;1;IZOLA;ULICA ZVONIMIRA MILOŠA;25;;30;2;2005;1;;;72;1/1;;;;;;;;2 - Stanovanje;nadstropje;;71,9;71,9; bivalni prostor;;
640538;1384;ŠENTJANŽ;SEVNICA;492;1;;;1;BIRNA VAS;BIRNA VAS;2;;;1;1946;1;;;186;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;185,9;99,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
635167;2605;KOPER;KOPER;1167;37;;;1;KOPER;CESTA ZORE PERELLO-GODINA;2;;37;9;1995;1;;;131;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;130,8;130,8; poslovni prostor;;
632156;1961;TRZIN;TRZIN;1798;1;;;1;TRZIN;PLOŠČAD DR. TINETA ZAJCA;9;;;2;1986;1;;;151;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;151;110; bivalni prostor | klet | odprta terasa, balkon, loža;;
638678;273;PRISTAVA;LJUTOMER;103;2;;;1;PRISTAVA;PRISTAVA;24;;;13;1960;1;;;53;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;53,3;53,3; kmetijski prostor;;
636430;660;STUDENCI;MARIBOR;4797;210;;;1;;;;;;15;2022;1;;1;3,3;1/1;;;;;;;;33 - Klet;klet;;3,3;3,3; klet;;
641559;1770;KAŠELJ;LJUBLJANA;708;67;;;1;;;;;67;4;1974;1;;;12;1/1;;;;;;;;15 - Garaža;drugo;;11,5;11,5; garaža;;
642957;1569;POLOM;;180;1;;;1;;;;;;13;1995;1;;;10;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;10,1;10,1; kmetijski prostor;;
643029;1074;SPODNJA HUDINJA;CELJE;804;19;;;1;CELJE;SMREKARJEVA ULICA;2;;19;2;1972;1;;;55;1/1;;;;;;;;2 - Stanovanje;nadstropje;;54,7;35,7; bivalni prostor;;
643550;1723;VIČ;LJUBLJANA;10177;1;1414/38;;2;LJUBLJANA;CESTA NA VRHOVCE;5;F;;1;2021;0;5;1;;1/1;135;;;;;;;;;;;;-;;
642447;1737;TABOR;LJUBLJANA;1007;198;;;1;;;;;198;3;2004;1;;;14;1/1;;;;;;;;15 - Garaža;drugo;;14;14; garaža;;
641641;1708;GOLO;IG;587;1;;;1;;;;;;13;1950;1;;;97;1/1;;;;;;;;27 - Hlev;pritličje;;97,4;97,4; kmetijski prostor;;
637484;1959;DOMŽALE;DOMŽALE;6023;29;;;1;;;;;273;4;2008;1;;;13;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;13;13; garažni parkirni prostor;;
634730;2626;IZOLA;IZOLA;3230;1;;;1;JAGODJE;HUDOURNIŠKA POT;8;;1;2;1975;1;;;60;1/1;;;;;;;;2 - Stanovanje;pritličje;;60,4;0; nedokončan prostor;;
637474;332;ORMOŽ;ORMOŽ;475;24;;;1;ORMOŽ;KOLODVORSKA CESTA;2;;24;2;1972;1;;;64;1/1;;;;;;;;2 - Stanovanje;nadstropje;;64,3;62,7; bivalni prostor | klet;;
642245;2379;BUDANJE;AJDOVŠČINA;101;1;;;1;BUDANJE;BUDANJE;95;;;1;1700;1;;;121;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;121;74; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
634870;1541;LOKA;ČRNOMELJ;467;8;;;1;ČRNOMELJ;KOČEVJE;26;;;14;1953;1;;;6;1/1;;;;;;;;33 - Klet;klet;;5,6;5,6; klet;;
634195;1737;TABOR;LJUBLJANA;1007;193;;;1;;;;;193;3;2004;1;;;13;1/1;;;;;;;;15 - Garaža;drugo;;12,9;12,9; garaža;;
640337;2631;PORTOROŽ;PIRAN;6020;200;;;1;LUCIJA;OBALA;114;C;200;4;1995;1;;;11;1/1;;;;;;;;15 - Garaža;nadstropje;;11;11; garaža;;
642741;1252;KRIŽE;;18;1;;;1;;;;;;13;1952;1;;;210;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;210;210; kmetijski prostor;;
639817;850;SLOVENJ GRADEC;SLOVENJ GRADEC;2291;2;;;1;SLOVENJ GRADEC;OZARE;66;;2;2;2020;1;;1;68,2;1/1;;;;;;;;2 - Stanovanje;pritličje;;68,2;62,9; bivalni prostor | odprta terasa, balkon, loža;;
633986;1476;ŠENTJERNEJ;ŠENTJERNEJ;304;1;;;1;ŠENTJERNEJ;TRDINOVA CESTA;10;;;1;1968;1;;;249;1/6;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;248,8;153,1; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
637308;2199;SAVICA;BOHINJ;1068;1;;;1;;;;;;4;2000;1;;;30;1/1;;;;;;;;15 - Garaža;pritličje;;30;28; garaža;;
641830;1352;LOKVE;KRŠKO;68;1;;;1;;;;;;13;1966;1;;;147;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;147,2;147,2; kmetijski prostor;;
636561;660;STUDENCI;MARIBOR;4797;172;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
639343;1503;SEKULIČI;METLIKA;77;1;;;1;;;;;;13;1983;1;;;15;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;14,5;14,5; kmetijski prostor;;
635946;804;RADLJE OB DRAVI;RADLJE OB DRAVI;2114;74;;;1;;;;;;1;2021;1;;1;14,6;1/1;;;;;;;;16 - Garažno parkirno mesto;pritličje;;14,6;14,6; garažni parkirni prostor;;
637113;1908;PODGORJE;KAMNIK;1372;170;;;1;KAMNIK;LJUBLJANSKA CESTA;15;C;170;4;2007;1;;;17;1/1;;;;;;;;15 - Garaža;klet;;16,9;16,9; garaža;;
638122;2392;AJDOVŠČINA;AJDOVŠČINA;152;4;;;1;AJDOVŠČINA;GORIŠKA CESTA;12;;4;15;1823;1;;;75;538/747;;;;;;;;2 - Stanovanje;nadstropje;;74,7;63,8; bivalni prostor | odprta terasa, balkon, loža;;
639059;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;588;60;;;1;LJUBLJANA;PRUŠNIKOVA ULICA;11;;520;2;1965;1;;;46;1/1;;;;;;;;2 - Stanovanje;nadstropje;;46,2;39,2; bivalni prostor | klet | zaprta terasa, balkon, loža;;
639112;614;SPODNJI JAKOBSKI DOL;PESNICA;127;1;;;1;;;;;;13;1987;1;;;201;1/1;;;;;;;;27 - Hlev;pritličje;;201,2;95; kmetijski prostor | tehnični prostor;;
635273;2626;IZOLA;IZOLA;5752;200;;;1;;;;;;4;2017;1;;;12;1/1;;;;;;;;15 - Garaža;klet;;12;12; garaža;;
640746;2003;VERD;VRHNIKA;1172;1;;;1;BISTRA;BISTRA;13;A;;1;2002;1;;;54;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;54;54; bivalni prostor;;
636455;660;STUDENCI;MARIBOR;4797;199;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
636621;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6087;14;;;1;LJUBLJANA;GOSPODINJSKA ULICA;8;;14;6;1930;1;;;137;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;136,9;136,9; poslovni prostor;;
636633;1936;RADOMLJE;DOMŽALE;319;2;;;1;RADOMLJE;BUKOVČEVA CESTA;2;;2;2;1907;1;;;291;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;nadstropje;;290,7;137,3; bivalni prostor | garaža | nedokončan prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
642593;715;MARJETA NA DRAVSKEM POLJU;STARŠE;36;1;;;1;;;;;;13;1958;1;;;11;5/12;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;11;11; kmetijski prostor;;
635960;1074;SPODNJA HUDINJA;CELJE;3146;38;;;1;CELJE;KIDRIČEVA ULICA;25;;38;5;2004;1;;0;38,3;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;38,3;38,3; poslovni prostor;;
633327;1074;SPODNJA HUDINJA;CELJE;965;2;;;1;CELJE;ŠARANOVIČEVA ULICA;8;;2;2;1955;1;;;65;1/1;;;;;;;;2 - Stanovanje;pritličje;;64,9;46,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
641771;2100;KRANJ;KRANJ;160;7;;;1;KRANJ;CESTA STANETA ŽAGARJA;25;;7;2;1904;1;;;81;1/1;;;;;;;;2 - Stanovanje;nadstropje;;80,7;50; bivalni prostor | klet;;
634114;2609;POMJAN;KOPER;38;1;;;1;;;;;;15;1900;1;;;28;1/1;;;;;;;;39 - Ruševina;pritličje;;28,2;0; ruševina;;
643511;2027;STARA LOKA;ŠKOFJA LOKA;1575;63;;;1;ŠKOFJA LOKA;CESTA TALCEV;3;F;18;2;2021;1;;1;39,44;1/1;;;;;;;;2 - Stanovanje;nadstropje;;52,4;39,9; bivalni prostor | garažni parkirni prostor;;
627682;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;5369;7;;;1;LJUBLJANA;ULICA ALOJZA KAJINA;4;;7;2;2021;1;;1;90,9;1/1;;;;;;;;2 - Stanovanje;nadstropje;;90,9;66,3; bivalni prostor | odprta terasa, balkon, loža;;
632712;1496;PODTURN;DOLENJSKE TOPLICE;12;1;;;1;PODTURN PRI DOL. TOPLICAH;PODTURN PRI DOL. TOPLICAH;57;A;;1;1990;1;;;26;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;26;26; bivalni prostor;;
636233;660;STUDENCI;MARIBOR;4797;183;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
634300;2195;GORJUŠE;BOHINJ;29;2;;;1;GORJUŠE;GORJUŠE;23;;2;13;1900;1;;;54;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;53,7;53,7; kmetijski prostor;;
642747;1;HODOŠ;;80;1;;;1;;;;;;14;1940;1;;;161;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;161,1;161,1; kmetijski prostor;;
638069;595;PLINTOVEC;KUNGOTA;326;1;;;1;;;;;;13;1984;1;;;100;1/1;;;;;;;;27 - Hlev;pritličje;;100;100; kmetijski prostor;;
637703;658;KOROŠKA VRATA;MARIBOR;803;9;;;1;MARIBOR;VINARSKA ULICA;7;;9;2;1961;1;;;64;1/1;;;;;;;;2 - Stanovanje;nadstropje;;64,1;55,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
632868;2395;BRJE;AJDOVŠČINA;157;1;;;1;;;;;;13;1978;1;;;27;2/3;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;26,9;26,9; kmetijski prostor;;
636988;850;SLOVENJ GRADEC;SLOVENJ GRADEC;1203;2;;;1;SLOVENJ GRADEC;TOMŠIČEVA ULICA;9;;2;2;1976;1;;;77;1/1;;;;;;;;2 - Stanovanje;pritličje;;77,3;64; bivalni prostor | klet | zaprta terasa, balkon, loža;;
633791;743;GABERNIK;SLOVENSKA BISTRICA;67;1;;;1;GABERNIK;POHORSKA ULICA;6;;;1;1989;1;;;230;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;229,9;181,4; bivalni prostor | garaža | klet;;
638427;2706;ZELENA JAMA;LJUBLJANA;1029;26;;;1;;;;;26;3;2009;1;;;14;1/1;;;;;;;;15 - Garaža;klet;;13,6;13,6; garaža;;
637147;964;VELENJE;VELENJE;4382;14;;;1;VELENJE;ŠALEK;97;;14;2;1988;1;;;47;1/1;;;;;;;;2 - Stanovanje;nadstropje;;46,9;38,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
